Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1.3423299814029872,9085,1,1,129.27384822615187,1,1,37,9,9,118.56522608854398,1,0,0,1,0,1,18.19369684826592,0,0,5,7,4,14.025288423530329,0,0,5,8,5,14.665757709633906,0,10.8,1.4,1.74,Graduate
1,17,1.0994667409575487,9070,1,1,134.1911735260541,1,38,19,7,7,121.11442387009068,1,0,0,1,0,0,18.225368446463257,0,0,6,6,2,14.577572387915918,0,0,6,6,0,1.1322646576657232,0,12.4,0.5,1.79,Dropout
1,1,2.9649152004341444,9070,1,1,124.84043554149349,1,1,38,9,7,121.52185851960937,0,0,0,1,0,1,17.739067117033304,0,0,6,6,6,14.264438473993414,0,0,6,7,6,13.634726241425733,0,11.1,0.6,2.02,Enrolled
1,17,1.2130700268869543,9238,1,1,124.83574013934994,1,1,38,9,7,119.08168779795622,0,0,0,1,0,0,16.249604347210283,0,0,6,0,0,1.2698835949689053,0,0,6,0,0,0.399068501894031,0,11.1,0.6,2.02,Dropout
1,1,1.9763078017531646,9238,1,1,154.85813385162882,1,1,3,4,2,163.96473432459194,0,0,0,1,0,0,18.416109938963167,0,0,6,6,6,12.08101851233032,0,0,6,6,6,14.241050100661909,0,10.8,1.4,1.74,Graduate
1,42,4.380591448840447,9085,1,1,101.38474962455093,1,1,38,4,9,100.78740417718244,1,0,0,1,0,1,19.33897388255809,0,1,2,2,2,11.160421354873005,0,1,6,11,6,13.918407538258696,0,13.9,-0.3,0.79,Graduate
1,1,4.768157394360983,9853,1,1,123.7098158130246,1,3,1,2,5,123.32032175545778,0,0,0,1,0,0,18.47102029543818,0,0,6,9,5,14.3856009061534,0,0,6,10,5,8.13014700459718,0,15.5,2.8,-4.06,Enrolled
1,17,3.82913130571253,9070,1,1,128.37533766883286,1,1,19,4,5,120.47638877007427,1,0,0,1,0,0,17.895481343275154,0,0,6,8,5,12.072250247663321,0,0,6,7,5,8.77654179840428,1,16.2,0.3,-0.92,Graduate
1,18,4.342781920683208,9500,1,1,123.19024569982781,1,37,37,9,7,118.00524945131686,0,0,0,1,0,1,21.831012887263608,0,0,8,8,7,12.844425200533312,1,0,8,8,7,13.051386215584511,1,10.8,1.4,1.74,Graduate
4,43,0.9399350902774579,9670,1,1,151.18626449691956,1,37,37,9,6,109.82000050050505,0,0,0,1,0,0,39.37363707697775,0,4,8,8,8,12.412333408108767,0,3,7,12,5,11.664785251670597,0,9.4,-0.8,-3.12,Graduate
1,1,5.757413622684425,9500,1,1,132.6723745487334,1,38,38,9,9,128.78167053839624,1,0,0,1,0,1,18.259770109233898,0,0,7,11,6,12.04403590028044,0,0,8,11,7,10.586641268321404,0,15.5,2.8,-4.06,Graduate
1,1,4.513123996741344,9254,1,1,125.27985705022643,1,19,19,4,7,114.45635486006563,1,0,0,1,0,0,17.701926530569406,0,0,6,9,5,10.847362228151633,0,0,6,12,5,11.459878850122152,0,13.9,-0.3,0.79,Graduate
1,7,-2.0308016315777477,9991,0,40,119.2319988546322,1,1,19,4,9,120.760219322701,0,0,0,1,0,0,24.543754241229536,0,0,5,5,0,1.4774009492287523,0,0,5,6,0,-0.3470676613658965,0,12.4,0.5,1.79,Dropout
1,1,4.039838159584915,9773,1,1,174.70755902046034,1,3,38,2,10,156.2971737359762,1,0,0,1,0,0,20.74468568425887,0,0,6,8,6,12.955423045884736,0,0,6,7,6,12.082644956849748,0,10.8,1.4,1.74,Dropout
1,1,5.541099626948251,9500,1,1,141.0311479677169,1,2,1,4,4,134.93700320086253,1,0,0,1,0,0,18.24347685362268,0,0,8,8,7,15.616422835764542,0,0,8,8,7,15.337877521840767,0,10.8,1.4,1.74,Graduate
1,1,1.3395529924392668,9500,1,1,132.4428912642164,1,1,19,9,6,121.16935911334492,1,0,0,1,0,1,19.711936698438123,0,0,7,8,6,10.720207626296622,0,0,8,9,7,11.46572304531508,0,11.1,0.6,2.02,Graduate
1,1,1.3667616289248499,9500,1,1,142.14657795939615,1,38,38,5,5,134.01210870910097,0,0,0,1,0,0,17.669145255878647,0,0,7,7,7,16.535468288738926,0,0,8,8,8,16.051571974803434,0,12.4,0.5,1.79,Graduate
1,1,0.9495324473015023,171,1,1,139.94632752094947,1,1,38,4,8,137.11093489140356,1,0,0,1,0,1,18.936348864403584,0,0,0,0,0,0.1920538795618561,0,0,0,0,0,0.07219680906758684,0,13.9,-0.3,0.79,Graduate
1,17,-1.1266913328296115,9500,1,1,135.43799206097583,1,19,37,4,7,130.48267909293028,1,0,0,1,0,0,20.917416577768506,0,0,7,8,7,13.816577968032044,0,0,8,8,8,14.843720739166631,0,13.9,-0.3,0.79,Graduate
1,17,3.5180439376912696,9500,1,1,137.63515472493876,1,3,3,4,5,130.02024917037556,1,0,0,1,0,0,20.547794029164756,0,0,7,8,7,14.824483145347706,0,0,8,8,8,16.9314107675808,0,13.9,-0.3,0.79,Dropout
1,44,0.22411856297196553,9085,1,39,141.03660147250451,1,3,3,2,2,138.63113729001137,1,0,0,1,0,0,23.91148041355096,0,0,6,10,6,11.938342094720255,0,0,6,19,5,13.453643473989874,0,12.4,0.5,1.79,Graduate
1,1,2.453094632264473,9500,1,1,141.63331637267746,1,37,37,9,7,130.887572954058,1,0,0,1,0,1,16.660109679481035,0,0,7,8,7,16.134786090674794,0,0,8,8,8,16.45806735769448,0,13.9,-0.3,0.79,Graduate
1,1,1.0865897213470006,9500,1,1,119.34003948704735,1,19,19,5,7,118.87212497202701,0,0,0,1,0,1,18.626295348968405,0,0,7,7,7,13.399018514873038,0,0,8,9,7,14.451665747440146,0,12.4,0.5,1.79,Graduate
1,1,3.2536469612118335,9500,1,1,131.00649105975307,1,1,37,4,4,123.76419077377568,1,0,0,1,0,1,16.813183777022438,0,0,7,7,7,12.524474769743835,0,0,8,9,7,12.209599102135464,0,11.1,0.6,2.02,Dropout
1,1,0.9206062102704854,9500,1,1,127.88264225289558,1,1,38,1,7,118.20849541676202,0,0,0,1,0,0,19.075598846611914,0,0,7,7,6,13.527975830388362,0,0,7,7,6,14.813024406239851,0,7.6,2.6,0.32,Graduate
1,39,0.6525676145444614,9670,1,12,131.83891619136762,1,1,19,1,5,94.59785555909158,1,0,1,0,0,0,28.51297489543355,0,0,5,5,5,10.540224797153401,0,0,5,5,4,10.363870781410926,0,9.4,-0.8,-3.12,Dropout
1,1,1.3744553612349235,9500,1,1,128.87611782240143,1,19,19,4,10,116.20216662846195,0,0,0,1,0,0,19.901620457402625,0,0,8,8,7,12.922394334239224,0,0,8,8,7,12.39404144373906,0,12.7,3.7,-1.7,Graduate
1,53,2.6166825086478815,9238,1,42,130.4348961211637,1,1,19,5,5,128.5135238198809,0,0,1,0,0,0,22.893145972499628,0,5,9,12,7,13.39244251114394,0,4,9,14,4,16.029101906531807,0,8.9,1.4,3.51,Dropout
1,1,0.9129181389191693,9070,1,1,130.2971325499912,1,19,19,7,7,117.67969865650782,0,0,0,1,0,0,22.420467378411058,0,0,6,0,0,-0.5294312637052836,0,0,6,0,0,-0.6679192149092821,0,15.5,2.8,-4.06,Dropout
1,39,5.030892353643386,8014,0,1,128.94147244994983,1,37,11,9,10,130.56025112525703,0,0,0,1,0,0,25.195508259128882,0,0,6,8,5,12.370046116087888,0,0,6,7,6,10.764211007137737,0,11.1,0.6,2.02,Graduate
1,1,1.4749141436407875,9500,1,1,147.64304309555965,1,19,1,4,4,134.1329062223537,0,0,0,1,0,0,18.651008362222008,0,0,8,8,8,13.411122545449324,0,0,8,8,8,14.99851989006217,0,9.4,-0.8,-3.12,Graduate
1,1,1.2423510020547575,9853,1,1,161.68775729186137,1,19,1,5,10,145.3726757773005,1,0,1,1,0,0,18.041466340708787,0,0,6,9,5,13.861538424425126,0,0,6,10,4,11.882421325555475,0,9.4,-0.8,-3.12,Enrolled
1,7,-0.753318673495392,8014,0,40,130.5097931388888,1,19,1,5,10,129.1610958058711,1,0,1,0,0,0,23.305591181756633,0,7,12,12,11,14.212989246704621,0,4,10,11,8,14.649517898228273,0,13.9,-0.3,0.79,Dropout
1,1,4.783324813414476,9500,1,1,145.0864399130734,1,38,37,5,6,127.48355084256842,1,0,0,1,0,1,20.120863664530287,0,0,7,7,6,16.96693816581313,0,0,7,7,6,14.554127959295457,0,7.6,2.6,0.32,Graduate
1,1,0.6580847960357246,9147,1,1,130.0562414008687,1,37,38,3,3,123.47690599447405,0,0,0,1,0,0,18.352375967773785,0,0,5,8,5,10.978231668097411,2,0,5,7,5,11.587065956571172,0,15.5,2.8,-4.06,Graduate
1,43,1.8457371043494062,9500,1,1,127.9448759503842,1,1,19,9,8,100.50252117883036,1,0,0,1,0,0,20.517107082647133,0,0,7,8,7,13.441190932392361,0,0,8,8,8,9.666165084882849,0,13.9,-0.3,0.79,Graduate
1,1,4.09674490166821,9670,1,1,111.79176789118311,1,19,19,9,9,115.66149944299144,1,0,0,1,0,0,18.0793701010574,0,0,6,9,4,13.263373012940944,0,0,6,10,5,13.317393507018664,0,12.4,0.5,1.79,Graduate
1,1,4.74069443262064,9500,1,1,140.40879058757758,1,1,1,4,4,124.22518992378781,1,0,0,1,0,1,17.861345562131667,0,0,8,8,8,14.465285968633633,0,0,8,8,8,12.873392343282239,0,9.4,-0.8,-3.12,Graduate
1,44,2.8717305452910233,9238,1,39,139.27805499796554,1,19,19,8,8,143.72117837728118,1,0,0,1,0,1,19.49065843076697,0,3,6,7,6,8.56398500660549,0,2,6,6,6,15.786835160985188,0,12.4,0.5,1.79,Graduate
1,1,-0.9672361816060819,9853,1,1,147.92033093777698,1,38,37,5,5,144.25706598469003,0,0,0,1,0,0,16.87070441448183,0,0,6,9,4,14.118062980885972,0,0,6,9,5,12.097695441899265,0,9.4,-0.8,-3.12,Enrolled
1,1,1.383970860064452,9085,1,1,151.66213953863382,1,3,3,1,90,163.99439065145936,0,0,0,1,0,0,17.213805627589583,0,0,5,6,4,10.517513961905316,0,0,5,8,5,15.449943031992468,0,7.6,2.6,0.32,Graduate
1,1,0.1822185250577094,9238,1,1,131.41673041248833,1,37,37,9,5,136.80365770334708,0,0,0,1,0,0,17.72316681188797,0,0,6,11,5,13.847371193973897,0,0,6,7,6,12.79522633590888,0,9.4,-0.8,-3.12,Graduate
1,1,2.227407085603052,9773,1,1,118.28480376749245,1,19,19,4,7,109.77315027707417,1,0,0,1,0,0,18.22825265395217,0,0,6,6,6,11.5884639341463,0,0,6,6,6,11.819930201090557,0,11.1,0.6,2.02,Graduate
1,2,1.1170944631841038,9853,1,1,120.26239601268652,1,19,38,9,9,123.98861003207108,0,0,0,0,0,0,28.054429941254067,0,11,11,11,11,14.832707257582557,0,8,8,8,8,12.173335867555096,0,15.5,2.8,-4.06,Dropout
1,17,2.2716755788756577,9254,1,1,158.72752763662828,1,37,37,5,9,137.34274187225395,1,0,0,1,0,0,20.8667449960317,0,0,6,8,4,12.827328333828085,0,0,6,11,1,13.067037590402789,0,7.6,2.6,0.32,Dropout
1,43,1.7893135856084623,171,1,1,116.51562893104133,1,3,1,2,3,117.49814038706285,1,0,1,1,0,0,18.449603261533138,0,0,0,0,0,1.0208138933382274,0,0,0,0,0,0.9587097402722622,0,13.9,-0.3,0.79,Dropout
1,1,2.5004360857543144,9500,1,1,113.84489926830116,1,1,37,4,9,106.9652335996102,1,0,0,1,0,1,19.611362890652615,0,0,7,8,6,12.186737504496348,0,0,8,9,7,13.674307582803243,0,12.4,0.5,1.79,Graduate
1,1,0.5953664969496109,9070,1,1,126.11756022644792,1,1,19,4,0,120.87662364900811,0,1,0,1,0,1,18.03874506214189,0,0,6,6,6,13.990042955351528,0,0,6,6,6,13.234320458367316,0,11.1,0.6,2.02,Graduate
1,1,1.4401031260849029,9254,1,1,121.0684812620232,1,19,19,9,9,117.44397292919355,1,0,0,1,0,1,17.111256808274288,0,0,6,9,5,12.040685602579153,0,0,6,8,5,10.876285351545828,0,12.4,0.5,1.79,Graduate
1,51,0.9769134631849916,9070,1,1,118.31112420348674,1,5,1,2,10,120.14698785671638,1,0,0,1,0,0,20.164895589437595,0,0,6,7,5,12.917515801546198,0,0,6,7,4,14.874539466859847,0,8.9,1.4,3.51,Enrolled
1,1,1.5527149695995535,9853,1,1,153.63577635682137,1,1,19,9,4,140.62936899677788,1,0,0,1,0,1,18.86810896878035,0,0,7,7,7,15.289832481057545,0,0,7,7,7,13.68133968538726,0,11.1,0.6,2.02,Graduate
1,1,2.424274176634813,9070,1,1,124.43146012978114,1,19,1,9,3,123.4564627612967,1,0,0,1,0,1,19.430079764637807,0,1,6,8,6,11.50380691578333,1,0,6,8,6,12.219045646017287,0,13.9,-0.3,0.79,Graduate
1,17,4.273527706769201,9130,1,1,126.56641023194227,1,3,1,2,1,114.62455656891048,0,0,0,1,0,0,17.69632741156546,0,0,6,0,0,0.5240906716724476,0,0,6,0,0,0.005341555602355594,0,15.5,2.8,-4.06,Dropout
1,17,3.425674746673007,9670,1,1,126.22636452342488,1,12,38,9,5,122.41892586629568,0,0,0,1,0,1,21.124449260536977,0,0,6,6,6,12.861351293608111,0,0,6,9,6,10.186990807779935,0,8.9,1.4,3.51,Graduate
1,1,2.2592407921928817,9773,1,1,135.74749073718618,1,38,19,132,103,145.96041957564535,0,0,1,1,0,0,20.920944180136832,0,0,6,6,5,8.043539507488916,0,0,6,6,6,12.792019130293824,0,16.2,0.3,-0.92,Graduate
1,17,1.9775737184838733,9853,1,1,114.17733328380338,1,1,1,4,0,108.73027612376532,1,0,0,1,0,0,17.721556379681314,0,0,7,11,5,16.999489844580435,0,0,7,9,6,12.768748027406168,0,13.9,-0.3,0.79,Enrolled
1,43,0.13882233656422294,171,1,1,132.98280446580048,1,19,19,5,7,131.27525255604073,0,0,0,1,0,0,18.332873534218507,0,0,0,0,0,0.015997393797146514,0,0,0,0,0,-0.39828103655511105,0,15.5,2.8,-4.06,Enrolled
1,17,0.2679236427392103,9130,1,1,128.20836863714953,1,1,1,4,5,122.24982347734262,0,0,0,1,0,0,19.54334385735296,0,0,5,7,4,7.991527000251553,0,0,5,6,5,11.726513052812548,0,7.6,2.6,0.32,Graduate
1,17,2.204960182037424,9773,1,1,125.49618398485634,1,19,19,5,8,119.64940410556498,0,0,0,1,0,0,19.329902730804314,0,0,6,6,0,-0.8984361470856368,0,0,6,0,0,0.28906156225060714,0,8.9,1.4,3.51,Dropout
1,17,0.2112185715323478,9238,1,1,145.4227732202123,1,37,38,0,7,128.71759285819115,1,0,0,1,0,0,18.034247822590114,0,0,6,14,5,10.224607942839528,0,0,6,6,6,10.83206457333159,0,7.6,2.6,0.32,Graduate
1,18,3.9740964585527423,9773,1,1,128.36889995178817,1,19,19,4,4,122.3829385064139,1,0,0,1,0,0,22.273625128643175,0,0,6,12,5,11.226418198665801,0,0,6,8,6,11.331872011731697,0,15.5,2.8,-4.06,Dropout
1,17,1.3670318767750143,9500,1,1,135.0323427239641,1,19,1,9,9,129.15589542976082,1,0,0,1,0,1,18.651464328843453,0,0,7,7,7,13.446023908134958,0,0,8,10,8,13.647634416426477,0,12.4,0.5,1.79,Graduate
1,1,-1.2325933978372214,9853,1,1,124.4745172953904,1,37,37,9,9,114.7526862127681,1,0,1,0,0,0,21.561921481813638,0,0,6,8,3,14.087023213373847,0,0,6,7,3,12.770308828609142,0,15.5,2.8,-4.06,Dropout
1,17,0.17541127624681363,9670,1,3,110.80703073045633,1,12,3,5,8,106.34655326005077,1,0,1,0,0,0,20.508604044422313,0,0,6,6,0,-2.0300317350510846,0,0,6,9,0,0.3693797640631762,0,10.8,1.4,1.74,Dropout
1,1,-1.5436814392220475,9254,1,1,128.5716944346938,1,37,38,9,9,133.44217291719676,1,0,0,1,0,0,17.606306672066026,0,0,6,10,5,13.187533579104237,0,0,6,8,4,12.263503250279934,0,9.4,-0.8,-3.12,Graduate
1,1,3.034025904904712,9773,1,1,134.9307437170714,1,1,4,5,3,124.24788300894564,0,0,0,1,0,1,18.29264855633412,0,0,6,7,6,11.944766522288347,0,0,6,6,6,11.828365537535174,0,10.8,1.4,1.74,Graduate
1,1,4.493026566665003,9500,1,1,132.9640992958051,1,19,37,1,9,128.98264685868833,1,0,0,1,0,1,17.64089964336774,0,0,8,8,8,13.330676958499115,0,0,8,8,8,15.635496729992859,0,9.4,-0.8,-3.12,Graduate
1,1,0.961002585136826,9085,1,6,124.38028280678377,1,19,19,9,9,126.09333671062757,1,0,0,1,0,0,20.437570037853337,0,0,5,14,4,15.909464808886714,3,0,5,9,5,11.19237628207132,4,9.4,-0.8,-3.12,Dropout
1,17,0.654681615664833,9130,1,1,125.08316338939738,1,19,19,9,9,122.4377837523773,1,0,0,0,0,0,21.67412683799952,0,0,6,0,0,1.1784217624890811,0,0,2,2,0,-0.7921877935981133,2,9.4,-0.8,-3.12,Dropout
1,1,3.1266776192078063,9853,1,1,122.02567768403244,1,38,38,7,5,122.00601258965584,1,0,0,1,0,0,17.763237820456908,0,0,6,10,3,15.343220496969984,0,0,6,8,4,10.329319523005609,0,10.8,1.4,1.74,Enrolled
1,43,1.378139979265686,9147,1,1,122.09309832684083,1,3,19,9,9,113.48115521354647,0,0,0,1,0,0,20.76339969947008,0,3,10,18,6,11.671964114959689,2,4,10,16,7,9.761519716383116,0,7.6,2.6,0.32,Enrolled
1,1,2.391756275175517,9238,1,1,129.21542859125967,1,19,19,0,5,123.52873293531653,1,0,0,1,0,0,18.794106048062304,0,0,6,12,2,14.656889297016017,0,0,6,8,5,13.192468414447028,0,7.6,2.6,0.32,Graduate
1,1,-0.7475192291022124,171,1,1,139.55396822107247,1,37,38,9,9,128.5688382862084,1,0,0,1,0,0,19.301719584038672,0,0,0,0,0,-0.5228156892382483,0,0,0,0,0,-0.02075338723265667,0,10.8,1.4,1.74,Dropout
1,1,0.905460246565924,9500,1,1,124.58466238893692,1,34,34,0,0,123.54482895185035,1,0,0,1,0,1,20.235728890933423,0,0,8,8,7,10.387750853712678,1,0,8,8,7,14.690517141533372,1,9.4,-0.8,-3.12,Dropout
1,1,1.939390583885643,9500,1,1,135.68754922027517,1,38,19,8,8,125.54021337610114,1,0,1,1,0,1,17.733373561374083,0,0,7,8,7,13.248013456922012,0,0,8,9,8,16.458393375303576,0,15.5,2.8,-4.06,Graduate
1,51,0.5839770166294558,9991,0,42,110.02787086206408,1,19,37,5,9,126.06371538617127,0,0,0,0,0,0,18.657248285216163,0,7,12,12,7,11.964283319510711,0,5,5,5,5,9.407668422284774,0,8.9,1.4,3.51,Dropout
1,17,3.8234789711219737,9085,1,1,137.35203568086126,1,19,36,90,7,133.16850903545162,1,0,0,1,0,0,20.77150914614431,0,0,5,7,4,11.938283781794025,0,0,5,9,5,12.966063771191374,0,7.6,2.6,0.32,Graduate
1,44,2.986965429280609,9003,1,39,142.5507474280218,1,38,38,6,6,139.4734352136569,0,0,0,1,0,0,19.499017546747265,0,0,6,7,6,11.117193743353786,0,0,6,7,6,11.832332880354944,0,12.4,0.5,1.79,Graduate
1,1,3.873188278291302,9500,1,1,126.64665884758695,1,1,19,6,7,114.65759978958752,1,0,0,1,0,1,18.844007469104064,0,0,7,8,7,11.762984889562643,0,0,8,10,7,15.74767759994365,0,12.4,0.5,1.79,Graduate
1,1,2.0723168500885487,9500,1,1,113.55674289144265,1,38,19,9,7,106.86180553161456,1,0,0,1,0,1,19.748133464667504,0,0,7,10,5,13.187356595368373,0,0,7,8,6,13.647001627182757,0,11.1,0.6,2.02,Enrolled
1,39,1.9260995169750263,9991,0,1,119.8736258979522,1,38,38,3,3,140.11963275122443,0,0,0,1,0,0,25.203560793312334,0,0,5,11,3,11.018622153130053,0,0,5,11,3,9.669654324761265,0,15.5,2.8,-4.06,Enrolled
1,1,1.7787543497288487,9500,1,1,142.56634776417442,1,19,19,9,7,136.35233535929027,0,0,0,1,0,1,18.06966431495916,0,0,7,12,6,15.530385287264103,0,0,8,10,7,15.059373209137608,0,15.5,2.8,-4.06,Graduate
1,18,1.2677018697761302,9500,1,1,122.52844685134056,1,38,37,9,7,119.1493166517763,1,0,0,1,0,0,19.869669112173835,0,0,8,8,8,12.129562764978715,0,0,8,8,8,14.83314166682986,0,9.4,-0.8,-3.12,Graduate
1,1,0.7087649644882865,9070,1,1,159.80162627032055,1,3,38,1,9,151.67918375215402,1,0,0,0,0,0,19.806175285285835,0,0,5,5,0,0.4248520976288169,0,0,6,0,0,-0.680463494711121,0,10.8,1.4,1.74,Dropout
1,1,1.6006358149287339,9500,1,1,138.71060084784637,1,38,19,9,5,144.51589320094743,0,0,0,1,0,0,18.788819920524418,0,0,7,9,6,11.387142825459351,0,0,8,8,7,12.534888472311234,0,13.9,-0.3,0.79,Graduate
1,39,1.6873218601900928,9556,1,1,131.90828483718394,1,37,37,9,9,159.988415205365,1,0,0,1,0,0,27.233687298444128,0,0,7,11,7,12.018040159377296,0,0,8,21,5,11.999324459646369,0,12.4,0.5,1.79,Enrolled
1,17,0.6061908594656745,9500,1,1,131.30411986927487,1,19,38,5,9,129.60571519008508,1,0,0,1,0,1,19.619022842604267,0,0,7,7,6,10.872713574290943,0,0,7,7,6,13.001767991603755,0,7.6,2.6,0.32,Graduate
1,39,0.6827025646252631,9238,1,1,169.92267486025477,1,38,19,9,9,140.33094141288802,1,0,0,1,0,0,24.47113249867751,0,0,6,9,4,14.748094199437775,0,0,6,10,5,22.02453356399269,0,9.4,-0.8,-3.12,Enrolled
1,1,1.7089879670536179,9670,1,1,110.96795389352094,1,1,1,5,5,108.6313609270055,0,0,0,1,0,0,20.1949738929938,0,0,5,6,5,12.790813236423672,0,0,5,6,5,13.516831689847193,0,7.6,2.6,0.32,Graduate
1,42,1.082378425102434,9500,1,1,100.96829059983654,1,1,19,4,8,137.620026592224,1,0,0,1,0,0,17.875874949415795,0,4,7,9,7,15.036223586366253,0,5,8,8,8,13.815669478454756,0,15.5,2.8,-4.06,Graduate
1,44,2.166596163272045,9003,1,39,160.3258784236897,1,37,38,9,9,159.54818198749496,0,0,1,1,0,1,18.34609320802425,0,0,6,8,6,11.871774860623345,0,0,6,11,5,13.835222324351378,0,15.5,2.8,-4.06,Graduate
1,1,2.8310582734427534,9773,1,1,153.2844953665483,1,38,37,9,9,136.0035192345976,0,0,0,1,0,1,16.672578751647897,0,0,6,6,6,10.434937126765348,0,0,6,6,6,13.84694347717356,0,16.2,0.3,-0.92,Graduate
1,1,1.9682787193369926,9670,1,1,144.3352873574327,1,37,38,9,9,126.15668577912697,0,0,0,1,0,1,22.58329781927914,0,0,5,5,5,13.243953747877732,0,0,5,5,4,13.651283802893513,0,9.4,-0.8,-3.12,Graduate
1,39,-1.0306874456531228,9500,1,3,133.98392878226014,1,3,37,2,10,186.84243291238005,0,0,0,1,0,0,26.533084415106714,0,0,7,9,7,16.80240767740578,0,1,8,9,8,17.49640628329488,0,15.5,2.8,-4.06,Graduate
1,1,1.4496671224988769,9238,1,1,126.86937358033572,1,37,38,9,9,123.83926132549722,1,0,1,0,0,1,16.54925116393492,0,0,6,8,5,10.78819337060914,0,0,6,8,5,9.885966502787614,0,10.8,1.4,1.74,Graduate
1,1,1.106773199971165,9147,1,1,146.95153944450664,1,37,37,9,6,136.62446656788774,0,0,0,1,0,1,18.248948378518953,0,0,5,5,5,12.62801169669535,0,0,5,6,5,12.874035874291264,0,12.4,0.5,1.79,Graduate
5,17,4.919461013903775,9500,1,1,142.553625211268,1,37,38,5,8,133.4288907017666,1,0,0,1,0,1,17.845677969611145,0,0,8,8,7,12.054460110855013,0,0,8,8,7,13.268971599472216,0,12.7,3.7,-1.7,Graduate
1,1,4.573662773952484,9500,1,1,147.497734430053,1,19,37,7,7,142.33092053021227,1,0,0,1,0,1,18.337736839742124,0,0,8,8,8,13.966564474028786,0,0,8,8,8,13.760677652171548,0,9.4,-0.8,-3.12,Graduate
1,42,-0.5705130937764231,9500,1,1,119.89768553629925,1,1,2,9,3,130.2755840300017,1,0,0,1,0,0,21.51683353122972,0,4,8,8,7,14.065706554166214,0,4,8,8,7,13.546348909507342,0,12.7,3.7,-1.7,Graduate
1,1,0.8217923804667645,9147,1,1,140.43242595803656,1,37,37,194,171,131.21055432768378,1,0,0,1,0,0,19.135762747039465,0,0,5,9,4,13.22570335137525,0,0,5,8,3,10.604295832223142,0,12.4,0.5,1.79,Enrolled
1,1,0.19790161916310578,9500,1,1,144.73899037406596,1,19,1,9,5,144.69858703659992,0,0,0,1,0,1,20.356939892528636,0,0,7,7,7,12.836354707148539,0,0,8,8,8,15.419383757845594,0,13.9,-0.3,0.79,Graduate
1,17,1.2943349355385123,9254,1,1,120.15819122032443,1,37,37,5,6,113.21526362405555,0,0,0,0,0,0,18.76432395529843,0,0,6,0,0,-2.9905726561459822,0,0,6,0,0,-4.0940855258096285,0,15.5,2.8,-4.06,Dropout
1,44,-1.4501553586967564,171,1,39,106.11372937187521,1,37,37,5,6,108.64995754541985,0,0,0,0,0,0,25.193318218068722,0,4,9,9,4,10.705904629782982,0,3,10,12,3,10.784683548099977,0,12.4,0.5,1.79,Dropout
1,1,2.8567859611672572,9070,1,1,135.55416325896084,1,37,38,9,9,123.90748531312298,1,0,0,1,0,1,17.290740775259888,0,0,6,6,6,14.05866204423106,0,0,6,8,6,13.278398341525163,0,10.8,1.4,1.74,Graduate
1,1,1.5368200252917874,9254,1,1,145.34686334484175,1,1,38,4,9,133.29008970887463,1,0,0,1,0,1,22.3800391941984,0,0,6,8,6,11.30621489889606,0,0,6,11,3,11.708721172005323,0,10.8,1.4,1.74,Dropout
1,17,4.084241524554007,9500,1,1,140.56011235150996,1,38,37,3,3,123.89314310105638,1,0,0,1,0,0,15.991093048578065,0,0,8,8,7,14.08805899114544,0,0,8,8,7,11.53320410928031,0,10.8,1.4,1.74,Graduate
1,1,2.105984576053001,9085,1,1,148.97634387368663,1,19,19,4,6,144.3302963147487,1,0,0,1,0,0,20.081658826888106,0,0,6,14,6,13.679283846680553,0,0,6,9,6,15.760573686984273,0,15.5,2.8,-4.06,Graduate
1,1,5.21496448382792,9500,1,1,130.69547021426493,1,38,19,5,6,123.56805718320408,1,0,0,1,0,0,17.662699507662698,0,0,7,11,7,13.193752349409197,0,0,8,13,7,12.85734656928222,0,15.5,2.8,-4.06,Graduate
1,17,6.952824911437378,9147,1,1,122.70861458175611,1,19,38,7,9,124.30134040050878,0,0,0,1,0,1,17.796812482879943,0,0,5,5,5,13.772860130165105,0,0,5,8,3,11.76198086947199,0,12.7,3.7,-1.7,Enrolled
1,1,0.31630813301477934,9670,1,1,127.52032679108825,1,1,1,2,2,131.6965236539901,1,0,0,1,0,0,19.313759367832994,0,0,5,5,4,16.715924066837815,0,0,5,5,4,14.027457569353333,0,7.6,2.6,0.32,Dropout
1,1,2.0420435283726173,9853,1,1,154.71630511011995,1,19,19,9,5,153.32771524025864,0,0,1,1,0,1,17.147630319863218,0,0,6,6,6,13.56293425380022,0,0,6,7,6,12.22629095053214,0,12.7,3.7,-1.7,Graduate
1,16,1.05304230147898,9147,1,1,132.1235700369037,1,37,37,9,9,122.96084169239126,1,0,0,1,0,1,19.30823051876725,0,0,5,8,3,12.41135428943649,0,0,5,9,4,13.034835188570366,0,10.8,1.4,1.74,Enrolled
